0={start:0, end=1, key=4, type=PLAYER(0)}
537={start:19, end=21, key=191, type=PLAYER(0)}
538={start:22, end=24, key=191, type=PLAYER(0)}
539={start:25, end=27, key=191, type=PLAYER(0)}
540={start:0, end=0, key=178, type=PLAYER(0)}
541={start:1, end=1, key=178, type=PLAYER(0)}
542={start:2, end=2, key=178, type=PLAYER(0)}
543={start:3, end=3, key=178, type=PLAYER(0)}
544={start:29, end=29, key=207, type=PLAYER(0)}
545={start:9, end=10, key=198, type=PLAYER(0)}
546={start:1, end=1, key=194, type=PLAYER(0)}
547={start:0, end=0, key=195, type=PLAYER(0)}
548={start:1, end=1, key=195, type=PLAYER(0)}
549={start:2, end=2, key=195, type=PLAYER(0)}
550={start:3, end=3, key=195, type=PLAYER(0)}
551={start:4, end=4, key=195, type=PLAYER(0)}
552={start:5, end=13, key=195, type=PLAYER(0)}
553={start:14, end=18, key=195, type=PLAYER(0)}
554={start:19, end=23, key=195, type=PLAYER(0)}
555={start:24, end=27, key=195, type=PLAYER(0)}
556={start:0, end=8, key=196, type=PLAYER(0)}
557={start:0, end=2, key=197, type=PLAYER(0)}
558={start:3, end=5, key=197, type=PLAYER(0)}
559={start:6, end=8, key=197, type=PLAYER(0)}
560={start:9, end=12, key=197, type=PLAYER(0)}
561={start:13, end=15, key=197, type=PLAYER(0)}
562={start:16, end=18, key=197, type=PLAYER(0)}
563={start:19, end=21, key=197, type=PLAYER(0)}
564={start:22, end=25, key=197, type=PLAYER(0)}
565={start:26, end=28, key=197, type=PLAYER(0)}
566={start:29, end=31, key=197, type=PLAYER(0)}
567={start:0, end=2, key=198, type=PLAYER(0)}
568={start:3, end=5, key=198, type=PLAYER(0)}
569={start:6, end=8, key=198, type=PLAYER(0)}
570={start:11, end=11, key=198, type=PLAYER(0)}
571={start:24, end=26, key=198, type=PLAYER(0)}
572={start:27, end=30, key=198, type=PLAYER(0)}
573={start:0, end=2, key=199, type=PLAYER(0)}
574={start:6, end=8, key=199, type=PLAYER(0)}
575={start:9, end=11, key=199, type=PLAYER(0)}
576={start:12, end=15, key=199, type=PLAYER(0)}
577={start:16, end=17, key=199, type=PLAYER(0)}
578={start:18, end=20, key=199, type=PLAYER(0)}
579={start:21, end=22, key=199, type=PLAYER(0)}
580={start:23, end=24, key=199, type=PLAYER(0)}
581={start:25, end=25, key=199, type=PLAYER(0)}
582={start:26, end=29, key=199, type=PLAYER(0)}
583={start:30, end=31, key=199, type=PLAYER(0)}
584={start:0, end=0, key=200, type=PLAYER(0)}
585={start:1, end=2, key=200, type=PLAYER(0)}
586={start:3, end=4, key=200, type=PLAYER(0)}
587={start:5, end=6, key=200, type=PLAYER(0)}
588={start:7, end=8, key=200, type=PLAYER(0)}
589={start:9, end=9, key=200, type=PLAYER(0)}
590={start:10, end=10, key=200, type=PLAYER(0)}
591={start:11, end=16, key=200, type=PLAYER(0)}
592={start:17, end=18, key=200, type=PLAYER(0)}
593={start:19, end=20, key=200, type=PLAYER(0)}
594={start:21, end=21, key=200, type=PLAYER(0)}
595={start:22, end=22, key=200, type=PLAYER(0)}
596={start:23, end=23, key=200, type=PLAYER(0)}
597={start:24, end=24, key=200, type=PLAYER(0)}
598={start:25, end=25, key=200, type=PLAYER(0)}
599={start:29, end=29, key=200, type=PLAYER(0)}
600={start:30, end=31, key=200, type=PLAYER(0)}
601={start:0, end=9, key=266, type=PLAYER(0)}
602={start:10, end=19, key=266, type=PLAYER(0)}
603={start:20, end=29, key=266, type=PLAYER(0)}
604={start:0, end=9, key=267, type=PLAYER(0)}
605={start:10, end=19, key=267, type=PLAYER(0)}
606={start:20, end=29, key=267, type=PLAYER(0)}
607={start:0, end=9, key=268, type=PLAYER(0)}
608={start:10, end=19, key=268, type=PLAYER(0)}
609={start:20, end=29, key=268, type=PLAYER(0)}
610={start:0, end=3, key=278, type=PLAYER(0)}
611={start:4, end=7, key=278, type=PLAYER(0)}
612={start:8, end=11, key=278, type=PLAYER(0)}
613={start:12, end=15, key=278, type=PLAYER(0)}
614={start:16, end=19, key=278, type=PLAYER(0)}
615={start:20, end=23, key=278, type=PLAYER(0)}
616={start:24, end=27, key=278, type=PLAYER(0)}
617={start:28, end=31, key=278, type=PLAYER(0)}
618={start:0, end=3, key=279, type=PLAYER(0)}
619={start:0, end=9, key=269, type=PLAYER(0)}
620={start:10, end=19, key=269, type=PLAYER(0)}
621={start:20, end=29, key=269, type=PLAYER(0)}
622={start:0, end=9, key=270, type=PLAYER(0)}
623={start:10, end=19, key=270, type=PLAYER(0)}
624={start:20, end=29, key=270, type=PLAYER(0)}
625={start:0, end=9, key=271, type=PLAYER(0)}
626={start:10, end=19, key=271, type=PLAYER(0)}
627={start:20, end=29, key=271, type=PLAYER(0)}
628={start:0, end=3, key=280, type=PLAYER(0)}
629={start:4, end=7, key=280, type=PLAYER(0)}
630={start:8, end=11, key=280, type=PLAYER(0)}
631={start:12, end=15, key=280, type=PLAYER(0)}
632={start:16, end=19, key=280, type=PLAYER(0)}
633={start:20, end=23, key=280, type=PLAYER(0)}
634={start:24, end=27, key=280, type=PLAYER(0)}
635={start:28, end=31, key=280, type=PLAYER(0)}
636={start:0, end=3, key=281, type=PLAYER(0)}
637={start:0, end=9, key=272, type=PLAYER(0)}
638={start:10, end=19, key=272, type=PLAYER(0)}
639={start:20, end=29, key=272, type=PLAYER(0)}
640={start:0, end=9, key=273, type=PLAYER(0)}
641={start:10, end=19, key=273, type=PLAYER(0)}
642={start:20, end=29, key=273, type=PLAYER(0)}
643={start:0, end=9, key=274, type=PLAYER(0)}
644={start:10, end=19, key=274, type=PLAYER(0)}
645={start:20, end=29, key=274, type=PLAYER(0)}
646={start:4, end=7, key=281, type=PLAYER(0)}
647={start:8, end=11, key=281, type=PLAYER(0)}
648={start:12, end=15, key=281, type=PLAYER(0)}
649={start:16, end=19, key=281, type=PLAYER(0)}
650={start:20, end=23, key=281, type=PLAYER(0)}
651={start:24, end=27, key=281, type=PLAYER(0)}
652={start:28, end=31, key=281, type=PLAYER(0)}
653={start:0, end=3, key=282, type=PLAYER(0)}
654={start:4, end=7, key=282, type=PLAYER(0)}
655={start:0, end=9, key=275, type=PLAYER(0)}
656={start:10, end=19, key=275, type=PLAYER(0)}
657={start:20, end=29, key=275, type=PLAYER(0)}
658={start:0, end=9, key=276, type=PLAYER(0)}
659={start:10, end=19, key=276, type=PLAYER(0)}
660={start:20, end=29, key=276, type=PLAYER(0)}
661={start:0, end=9, key=277, type=PLAYER(0)}
662={start:10, end=19, key=277, type=PLAYER(0)}
663={start:20, end=29, key=277, type=PLAYER(0)}
664={start:8, end=11, key=282, type=PLAYER(0)}
665={start:12, end=15, key=282, type=PLAYER(0)}
666={start:16, end=19, key=282, type=PLAYER(0)}
667={start:20, end=23, key=282, type=PLAYER(0)}
668={start:24, end=27, key=282, type=PLAYER(0)}
669={start:28, end=31, key=282, type=PLAYER(0)}
670={start:0, end=3, key=283, type=PLAYER(0)}
671={start:4, end=7, key=283, type=PLAYER(0)}
672={start:8, end=11, key=283, type=PLAYER(0)}
673={start:0, end=4, key=256, type=PLAYER(0)}
674={start:5, end=14, key=256, type=PLAYER(0)}
675={start:15, end=21, key=256, type=PLAYER(0)}
676={start:22, end=22, key=256, type=PLAYER(0)}
677={start:0, end=0, key=248, type=PLAYER(0)}
678={start:1, end=1, key=248, type=PLAYER(0)}
679={start:2, end=2, key=248, type=PLAYER(0)}
680={start:3, end=3, key=248, type=PLAYER(0)}
681={start:4, end=4, key=248, type=PLAYER(0)}
682={start:5, end=6, key=248, type=PLAYER(0)}
683={start:0, end=9, key=257, type=PLAYER(0)}
684={start:10, end=19, key=257, type=PLAYER(0)}
685={start:20, end=29, key=257, type=PLAYER(0)}
686={start:0, end=9, key=258, type=PLAYER(0)}
687={start:0, end=0, key=265, type=PLAYER(0)}
688={start:1, end=1, key=265, type=PLAYER(0)}
689={start:7, end=12, key=248, type=PLAYER(0)}
690={start:2, end=2, key=265, type=PLAYER(0)}
691={start:3, end=3, key=265, type=PLAYER(0)}
692={start:11, end=11, key=293, type=PLAYER(0)}
693={start:12, end=12, key=293, type=PLAYER(0)}
694={start:13, end=13, key=293, type=PLAYER(0)}
695={start:14, end=14, key=293, type=PLAYER(0)}
696={start:15, end=15, key=293, type=PLAYER(0)}
697={start:16, end=16, key=293, type=PLAYER(0)}
698={start:17, end=17, key=293, type=PLAYER(0)}
699={start:18, end=18, key=293, type=PLAYER(0)}
700={start:19, end=19, key=293, type=PLAYER(0)}
701={start:20, end=20, key=293, type=PLAYER(0)}
702={start:21, end=21, key=293, type=PLAYER(0)}
703={start:22, end=22, key=293, type=PLAYER(0)}
704={start:23, end=23, key=293, type=PLAYER(0)}
705={start:24, end=24, key=293, type=PLAYER(0)}
706={start:25, end=25, key=293, type=PLAYER(0)}
707={start:26, end=26, key=293, type=PLAYER(0)}
708={start:27, end=27, key=293, type=PLAYER(0)}
709={start:28, end=28, key=293, type=PLAYER(0)}
710={start:0, end=0, key=284, type=PLAYER(0)}
711={start:1, end=1, key=284, type=PLAYER(0)}
712={start:2, end=2, key=284, type=PLAYER(0)}
713={start:3, end=3, key=284, type=PLAYER(0)}
714={start:4, end=4, key=284, type=PLAYER(0)}
715={start:5, end=5, key=284, type=PLAYER(0)}
716={start:6, end=6, key=284, type=PLAYER(0)}
717={start:7, end=7, key=284, type=PLAYER(0)}
718={start:8, end=8, key=284, type=PLAYER(0)}
719={start:9, end=9, key=284, type=PLAYER(0)}
720={start:10, end=10, key=284, type=PLAYER(0)}
721={start:11, end=11, key=284, type=PLAYER(0)}
722={start:22, end=22, key=286, type=PLAYER(0)}
723={start:23, end=23, key=286, type=PLAYER(0)}
724={start:24, end=24, key=286, type=PLAYER(0)}
725={start:25, end=25, key=286, type=PLAYER(0)}
726={start:26, end=26, key=286, type=PLAYER(0)}
727={start:27, end=27, key=286, type=PLAYER(0)}
728={start:28, end=28, key=286, type=PLAYER(0)}
729={start:29, end=29, key=286, type=PLAYER(0)}
730={start:30, end=30, key=286, type=PLAYER(0)}
731={start:31, end=31, key=286, type=PLAYER(0)}
732={start:0, end=0, key=285, type=PLAYER(0)}
733={start:1, end=1, key=285, type=PLAYER(0)}
734={start:2, end=2, key=285, type=PLAYER(0)}
735={start:3, end=3, key=285, type=PLAYER(0)}
736={start:4, end=4, key=285, type=PLAYER(0)}
737={start:5, end=5, key=285, type=PLAYER(0)}
738={start:0, end=0, key=292, type=PLAYER(0)}
739={start:1, end=1, key=292, type=PLAYER(0)}
740={start:2, end=2, key=292, type=PLAYER(0)}
741={start:3, end=3, key=292, type=PLAYER(0)}
742={start:4, end=4, key=292, type=PLAYER(0)}
743={start:5, end=5, key=292, type=PLAYER(0)}
744={start:6, end=6, key=292, type=PLAYER(0)}
745={start:7, end=7, key=292, type=PLAYER(0)}
746={start:8, end=8, key=292, type=PLAYER(0)}
747={start:9, end=9, key=292, type=PLAYER(0)}
748={start:20, end=20, key=292, type=PLAYER(0)}
749={start:21, end=21, key=292, type=PLAYER(0)}
750={start:22, end=22, key=292, type=PLAYER(0)}
751={start:10, end=10, key=292, type=PLAYER(0)}
752={start:11, end=11, key=292, type=PLAYER(0)}
753={start:12, end=12, key=292, type=PLAYER(0)}
754={start:13, end=13, key=292, type=PLAYER(0)}
755={start:14, end=14, key=292, type=PLAYER(0)}
756={start:15, end=15, key=292, type=PLAYER(0)}
757={start:16, end=16, key=292, type=PLAYER(0)}
758={start:17, end=17, key=292, type=PLAYER(0)}
759={start:23, end=23, key=292, type=PLAYER(0)}
760={start:24, end=24, key=292, type=PLAYER(0)}
761={start:25, end=25, key=292, type=PLAYER(0)}
762={start:18, end=18, key=292, type=PLAYER(0)}
763={start:19, end=19, key=292, type=PLAYER(0)}
764={start:26, end=26, key=292, type=PLAYER(0)}
765={start:13, end=13, key=286, type=PLAYER(0)}
766={start:14, end=14, key=286, type=PLAYER(0)}
767={start:15, end=15, key=286, type=PLAYER(0)}
768={start:16, end=16, key=286, type=PLAYER(0)}
769={start:17, end=17, key=286, type=PLAYER(0)}
770={start:18, end=18, key=286, type=PLAYER(0)}
771={start:19, end=19, key=286, type=PLAYER(0)}
772={start:20, end=20, key=286, type=PLAYER(0)}
773={start:21, end=21, key=286, type=PLAYER(0)}
774={start:29, end=29, key=293, type=PLAYER(0)}
775={start:30, end=30, key=293, type=PLAYER(0)}
776={start:31, end=31, key=293, type=PLAYER(0)}
777={start:0, end=0, key=295, type=PLAYER(0)}
778={start:1, end=1, key=295, type=PLAYER(0)}
779={start:2, end=2, key=295, type=PLAYER(0)}
780={start:0, end=0, key=286, type=PLAYER(0)}
781={start:1, end=1, key=286, type=PLAYER(0)}
782={start:2, end=2, key=286, type=PLAYER(0)}
783={start:3, end=3, key=286, type=PLAYER(0)}
784={start:4, end=4, key=286, type=PLAYER(0)}
785={start:6, end=6, key=286, type=PLAYER(0)}
786={start:7, end=7, key=286, type=PLAYER(0)}
787={start:8, end=8, key=286, type=PLAYER(0)}
788={start:9, end=9, key=286, type=PLAYER(0)}
789={start:10, end=10, key=286, type=PLAYER(0)}
790={start:11, end=11, key=286, type=PLAYER(0)}
791={start:12, end=12, key=286, type=PLAYER(0)}
792={start:9, end=9, key=291, type=PLAYER(0)}
793={start:10, end=10, key=291, type=PLAYER(0)}
794={start:11, end=11, key=291, type=PLAYER(0)}
795={start:12, end=12, key=291, type=PLAYER(0)}
796={start:13, end=13, key=291, type=PLAYER(0)}
797={start:14, end=14, key=291, type=PLAYER(0)}
798={start:15, end=15, key=291, type=PLAYER(0)}
799={start:16, end=16, key=291, type=PLAYER(0)}
800={start:17, end=17, key=291, type=PLAYER(0)}
801={start:18, end=18, key=291, type=PLAYER(0)}
802={start:19, end=19, key=291, type=PLAYER(0)}
803={start:20, end=20, key=291, type=PLAYER(0)}
804={start:21, end=21, key=291, type=PLAYER(0)}
805={start:22, end=22, key=291, type=PLAYER(0)}
806={start:23, end=23, key=291, type=PLAYER(0)}
807={start:24, end=24, key=291, type=PLAYER(0)}
808={start:25, end=25, key=291, type=PLAYER(0)}
809={start:26, end=26, key=291, type=PLAYER(0)}
810={start:27, end=27, key=291, type=PLAYER(0)}
811={start:28, end=28, key=291, type=PLAYER(0)}
812={start:29, end=29, key=291, type=PLAYER(0)}
813={start:30, end=30, key=291, type=PLAYER(0)}
814={start:31, end=31, key=291, type=PLAYER(0)}
815={start:27, end=27, key=292, type=PLAYER(0)}
816={start:28, end=28, key=292, type=PLAYER(0)}
817={start:29, end=29, key=292, type=PLAYER(0)}
818={start:30, end=30, key=292, type=PLAYER(0)}
819={start:31, end=31, key=292, type=PLAYER(0)}
820={start:0, end=0, key=293, type=PLAYER(0)}
821={start:1, end=1, key=293, type=PLAYER(0)}
822={start:2, end=2, key=293, type=PLAYER(0)}
823={start:3, end=3, key=293, type=PLAYER(0)}
824={start:4, end=4, key=293, type=PLAYER(0)}
825={start:5, end=5, key=293, type=PLAYER(0)}
826={start:6, end=6, key=293, type=PLAYER(0)}
827={start:7, end=7, key=293, type=PLAYER(0)}
828={start:8, end=8, key=293, type=PLAYER(0)}
829={start:9, end=9, key=293, type=PLAYER(0)}
830={start:10, end=10, key=293, type=PLAYER(0)}
831={start:0, end=6, key=1, type=UNKNOWN_1(8)}
832={start:7, end=13, key=1, type=UNKNOWN_1(8)}
833={start:14, end=20, key=1, type=UNKNOWN_1(8)}
834={start:21, end=27, key=1, type=UNKNOWN_1(8)}
835={start:0, end=6, key=2, type=UNKNOWN_1(8)}
836={start:7, end=13, key=2, type=UNKNOWN_1(8)}
837={start:14, end=20, key=2, type=UNKNOWN_1(8)}
838={start:21, end=27, key=2, type=UNKNOWN_1(8)}
839={start:0, end=6, key=3, type=UNKNOWN_1(8)}
840={start:7, end=13, key=3, type=UNKNOWN_1(8)}
841={start:14, end=20, key=3, type=UNKNOWN_1(8)}
842={start:21, end=27, key=3, type=UNKNOWN_1(8)}
843={start:0, end=6, key=4, type=UNKNOWN_1(8)}
844={start:7, end=13, key=4, type=UNKNOWN_1(8)}
845={start:14, end=20, key=4, type=UNKNOWN_1(8)}
846={start:21, end=31, key=4, type=UNKNOWN_1(8)}
847={start:0, end=6, key=5, type=UNKNOWN_1(8)}
848={start:7, end=13, key=5, type=UNKNOWN_1(8)}
849={start:14, end=20, key=5, type=UNKNOWN_1(8)}
850={start:21, end=27, key=5, type=UNKNOWN_1(8)}
851={start:0, end=6, key=6, type=UNKNOWN_1(8)}
852={start:7, end=13, key=6, type=UNKNOWN_1(8)}
853={start:14, end=20, key=6, type=UNKNOWN_1(8)}
854={start:21, end=27, key=6, type=UNKNOWN_1(8)}
855={start:0, end=6, key=7, type=UNKNOWN_1(8)}
856={start:7, end=15, key=7, type=UNKNOWN_1(8)}
857={start:0, end=11, key=8, type=UNKNOWN_1(8)}
858={start:12, end=28, key=8, type=UNKNOWN_1(8)}
859={start:28, end=31, key=1, type=UNKNOWN_1(8)}
860={start:0, end=0, key=287, type=PLAYER(0)}
861={start:1, end=1, key=287, type=PLAYER(0)}
862={start:2, end=2, key=287, type=PLAYER(0)}
863={start:3, end=3, key=287, type=PLAYER(0)}
864={start:4, end=4, key=287, type=PLAYER(0)}
865={start:5, end=5, key=287, type=PLAYER(0)}
866={start:6, end=6, key=287, type=PLAYER(0)}
867={start:7, end=7, key=287, type=PLAYER(0)}
868={start:8, end=8, key=287, type=PLAYER(0)}
869={start:9, end=9, key=287, type=PLAYER(0)}
870={start:10, end=10, key=287, type=PLAYER(0)}
871={start:11, end=11, key=287, type=PLAYER(0)}
872={start:12, end=12, key=287, type=PLAYER(0)}
873={start:13, end=13, key=287, type=PLAYER(0)}
874={start:14, end=14, key=287, type=PLAYER(0)}
875={start:15, end=15, key=287, type=PLAYER(0)}
876={start:12, end=12, key=289, type=PLAYER(0)}
877={start:16, end=16, key=287, type=PLAYER(0)}
878={start:17, end=17, key=287, type=PLAYER(0)}
879={start:18, end=18, key=287, type=PLAYER(0)}
880={start:19, end=19, key=287, type=PLAYER(0)}
881={start:20, end=20, key=287, type=PLAYER(0)}
882={start:21, end=21, key=287, type=PLAYER(0)}
883={start:22, end=22, key=287, type=PLAYER(0)}
884={start:23, end=23, key=287, type=PLAYER(0)}
885={start:24, end=24, key=287, type=PLAYER(0)}
886={start:25, end=25, key=287, type=PLAYER(0)}
887={start:26, end=26, key=287, type=PLAYER(0)}
888={start:27, end=27, key=287, type=PLAYER(0)}
889={start:28, end=28, key=287, type=PLAYER(0)}
890={start:29, end=29, key=287, type=PLAYER(0)}
891={start:30, end=30, key=287, type=PLAYER(0)}
892={start:31, end=31, key=287, type=PLAYER(0)}
893={start:0, end=0, key=288, type=PLAYER(0)}
894={start:1, end=1, key=288, type=PLAYER(0)}
895={start:2, end=2, key=288, type=PLAYER(0)}
896={start:3, end=3, key=288, type=PLAYER(0)}
897={start:13, end=13, key=289, type=PLAYER(0)}
898={start:14, end=14, key=289, type=PLAYER(0)}
899={start:4, end=4, key=288, type=PLAYER(0)}
900={start:5, end=5, key=288, type=PLAYER(0)}
901={start:6, end=6, key=288, type=PLAYER(0)}
902={start:7, end=7, key=288, type=PLAYER(0)}
903={start:8, end=8, key=288, type=PLAYER(0)}
904={start:9, end=9, key=288, type=PLAYER(0)}
905={start:10, end=10, key=288, type=PLAYER(0)}
906={start:11, end=11, key=288, type=PLAYER(0)}
907={start:12, end=12, key=288, type=PLAYER(0)}
908={start:13, end=13, key=288, type=PLAYER(0)}
909={start:14, end=14, key=288, type=PLAYER(0)}
910={start:15, end=15, key=288, type=PLAYER(0)}
911={start:16, end=16, key=288, type=PLAYER(0)}
912={start:17, end=17, key=288, type=PLAYER(0)}
913={start:18, end=18, key=288, type=PLAYER(0)}
914={start:19, end=19, key=288, type=PLAYER(0)}
915={start:20, end=20, key=288, type=PLAYER(0)}
916={start:21, end=21, key=288, type=PLAYER(0)}
917={start:22, end=22, key=288, type=PLAYER(0)}
918={start:23, end=23, key=288, type=PLAYER(0)}
919={start:24, end=24, key=288, type=PLAYER(0)}
920={start:25, end=25, key=288, type=PLAYER(0)}
921={start:26, end=26, key=288, type=PLAYER(0)}
922={start:27, end=27, key=288, type=PLAYER(0)}
923={start:28, end=28, key=288, type=PLAYER(0)}
924={start:29, end=29, key=288, type=PLAYER(0)}
925={start:30, end=30, key=288, type=PLAYER(0)}
926={start:31, end=31, key=288, type=PLAYER(0)}
927={start:0, end=0, key=289, type=PLAYER(0)}
928={start:1, end=1, key=289, type=PLAYER(0)}
929={start:2, end=2, key=289, type=PLAYER(0)}
930={start:3, end=3, key=289, type=PLAYER(0)}
931={start:4, end=4, key=289, type=PLAYER(0)}
932={start:5, end=5, key=289, type=PLAYER(0)}
933={start:6, end=6, key=289, type=PLAYER(0)}
934={start:7, end=7, key=289, type=PLAYER(0)}
935={start:8, end=8, key=289, type=PLAYER(0)}
936={start:9, end=9, key=289, type=PLAYER(0)}
937={start:10, end=10, key=289, type=PLAYER(0)}
938={start:11, end=11, key=289, type=PLAYER(0)}
939={start:15, end=15, key=289, type=PLAYER(0)}
940={start:0, end=6, key=290, type=PLAYER(0)}
941={start:7, end=31, key=290, type=PLAYER(0)}
942={start:16, end=18, key=289, type=PLAYER(0)}
943={start:19, end=19, key=289, type=PLAYER(0)}
944={start:20, end=20, key=289, type=PLAYER(0)}
945={start:21, end=21, key=289, type=PLAYER(0)}
946={start:22, end=22, key=289, type=PLAYER(0)}
947={start:23, end=23, key=289, type=PLAYER(0)}
948={start:6, end=6, key=285, type=PLAYER(0)}
949={start:7, end=7, key=285, type=PLAYER(0)}
950={start:8, end=8, key=285, type=PLAYER(0)}
951={start:9, end=9, key=285, type=PLAYER(0)}
952={start:10, end=10, key=285, type=PLAYER(0)}
953={start:11, end=11, key=285, type=PLAYER(0)}
954={start:12, end=12, key=285, type=PLAYER(0)}
955={start:13, end=13, key=285, type=PLAYER(0)}
956={start:14, end=14, key=285, type=PLAYER(0)}
957={start:15, end=15, key=285, type=PLAYER(0)}
958={start:16, end=16, key=285, type=PLAYER(0)}
959={start:17, end=17, key=285, type=PLAYER(0)}
960={start:18, end=18, key=285, type=PLAYER(0)}
